fsa_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
567754,Crofts Hotel,"The Crofts Crofts Street, Roath, Cardiff, Cardiff",CF24 3DZ,319256,177408,51.489831,-3.164359,Cardiff
567755,Cross Inn,"Ye Cross Inn, 783 Newport Road, Llanrumney, Cardiff, Cardiff",CF3 4AJ,321503,179498,51.508936,-3.132467,Cardiff
567801,Daffodil,"33 Windsor Place, Cathays, Cardiff, Cardiff",CF10 3BZ,318633,176789,51.484177,-3.173187,Cardiff
567819,Dead Canary,"60 Charles Street, Cathays, Cardiff, Cardiff",CF10 2GG,318622,176357,51.480293,-3.173246,Cardiff
567859,Dirty Martini Cardiff,"71 - 74 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1FA,318326,176013,51.477158,-3.177428,Cardiff
567864,Docks Conservative Club,"Docks Conservative Club Burt Street, Butetown, Cardiff, Cardiff",CF10 5GX,318678,174529,51.463875,-3.172033,Cardiff
567875,Don't Tell Anyone,"65 Diamond Street, Adamsdown, Cardiff, Cardiff",CF24 1NR,319947,176980,51.486084,-3.154322,Cardiff
567900,Eagle Bar Cardiff,"The Eagle Bar, Basement, 39 Charles Street, Cathays, Cardiff, Cardiff",CF10 2GB,318633,176415,51.480816,-3.173101,Cardiff
567901,Earl Haig Memorial British Legion,"The Royal British Legion, 23 - 25 Penlline Road, Whitchurch, Cardiff, Cardiff",CF14 2AA,315366,180153,51.513928,-3.221033,Cardiff
567902,Earlswood Social Club,"Earlswood Social Club, 160 - 164 Greenway Road, Rumney, Cardiff, Cardiff",CF3 3PN,322435,179676,51.510674,-3.11908,Cardiff
567923,Elevens Bar & Grill,"15 Castle Street, Cathays, Cardiff, Cardiff",CF10 1BS,318064,176437,51.48093,-3.181298,Cardiff
567925,Eli Jenkins,"7 - 8 Bute Crescent, Butetown, Cardiff, Cardiff",CF10 5AN,319153,174554,51.464161,-3.165202,Cardiff
567933,Ely Conservative Club,"Flat, Ely Conservative Club, 24 - 26 Cowbridge Road West, Ely, Cardiff, Cardiff",CF5 5BS,314383,176715,51.482891,-3.234361,Cardiff
567969,Fairwater Conservative Club,"Fairwater Conservative Club, 61 Ely Road, Llandaff, Cardiff, Cardiff",CF5 2BY,314927,177179,51.487136,-3.22664,Cardiff
567973,Fairwater Social & Athletic Club,"Fairwater Social & Athletic Club Plas Mawr Road, Fairwater, Cardiff, Cardiff",CF5 3JW,313792,177821,51.492744,-3.24314,Cardiff
567989,Fantasy Lounge,"95 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1DX,318242,176183,51.478672,-3.178677,Cardiff
568060,For Your Eyes Only (FYEO),"90 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1DW,318278,176100,51.477932,-3.178154,Cardiff
568094,Fuel Rock Club Ltd,"Unit 5, The Grand Womanby Street, Cathays, Cardiff, Cardiff",CF10 1BR,318073,176358,51.480221,-3.181165,Cardiff
568110,Gassy Jacks,"Gassy Jacks, 39 - 41 Salisbury Road, Cathays, Cardiff, Cardiff",CF24 4AB,318565,177349,51.489201,-3.174295,Cardiff
568136,Glam Bar & Club,"First And Second Floor, 2, Grosvenor House Greyfriars Road, Cathays, Cardiff, Cardiff",CF10 3AD,318431,176674,51.483124,-3.176069,Cardiff
568147,Glee Club,"The Glee Club, Mermaid Quay Stuart Street, Butetown, Cardiff, Cardiff",CF10 5BZ,319140,174479,51.463483,-3.165372,Cardiff
568161,Golden Cross,"Golden Cross Hayes Bridge Road, Cathays, Cardiff, Cardiff",CF10 1GH,318539,176004,51.477108,-3.174359,Cardiff
568189,Grange Albion Sports & Social Club,"144 Paget Street, Grangetown, Cardiff, Cardiff",CF11 7LA,317743,174769,51.465889,-3.185531,Cardiff
568193,Grangetown Catholic Club,"86 Corporation Road, Grangetown, Cardiff, Cardiff",CF11 7AW,317926,175028,51.468235,-3.182956,Cardiff
568203,Great Western Lloyds Bar,"64 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1FA,318326,176013,51.477158,-3.177428,Cardiff
568249,Gwaelod-y-Garth Inn,"Gwaelod Y Garth Inn Main Road, Gwaelod-y-garth, Cardiff, Cardiff",CF15 9HH,311671,183627,51.544599,-3.275154,Cardiff
568260,Halfway Pub,"247 Cathedral Road, Pontcanna, Cardiff, Cardiff",CF11 9PP,316663,177342,51.488861,-3.201682,Cardiff
568297,Heath Hotel,"The Heath, 2 Whitchurch Road, Gabalfa, Cardiff, Cardiff",CF14 3LW,317828,178504,51.499477,-3.185192,Cardiff
568305,Heidi's Bier Bar,"4 Mill Lane, Cathays, Cardiff, Cardiff",CF10 1FL,318424,176053,51.477531,-3.176026,Cardiff
568307,Henry's Cafe Bar,"Ground Floor, Park Chambers, 8 - 16 Park Place, Cathays, Cardiff, Cardiff",CF10 3DP,318537,176698,51.483345,-3.174563,Cardiff
568315,Highfields Inn,"Highfield Inn Caerau Road, Caerau, Cardiff, Cardiff",CF5 5JP,313243,175547,51.47221,-3.250486,Cardiff
568334,Hollybush,"Hollybush Inn Glyn Coed Road, Pentwyn, Cardiff, Cardiff",CF23 7DX,319962,181245,51.524424,-3.155064,Cardiff
568335,Hollybush Pub and Carvery,"Hollybush Inn Pendwyallt Road, Whitchurch, Cardiff, Cardiff",CF14 7EG,314404,181114,51.52243,-3.235127,Cardiff
568361,Honeywell,"7 - 9 Miskin Street, Cathays, Cardiff, Cardiff",CF24 4AP,318584,177255,51.488359,-3.174014,Cardiff
568363,Hopbunker Limited,"Hopbunker Kingsway, Cathays, Cardiff, Cardiff",CF10 3FD,318231,176551,51.481979,-3.17892,Cardiff
568439,Ivor Davies,"The Ivor Davies, 245 - 249 Cowbridge Road East, Riverside, Cardiff, Cardiff",CF11 9AN,316741,176502,51.481321,-3.20036,Cardiff
568462,Jd Wetherspoons,"The Mount Stuart Stuart Place, Butetown, Cardiff, Cardiff",CF10 5BU,319060,174388,51.462645,-3.166502,Cardiff
568506,Kapu,"Bonanza 2000, 50 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1AD,318329,176114,51.478073,-3.177423,Cardiff
568510,Karma,"75 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1FA,318326,176013,51.477158,-3.177428,Cardiff
568552,Kings Arms,"The Kings Arms Church Road, Pentyrch, Cardiff, Cardiff",CF15 9QF,310343,181564,51.525845,-3.293745,Cardiff
568554,King's Night Club,"10 Churchill Way, Cathays, Cardiff, Cardiff",CF10 2DX,318641,176506,51.481636,-3.173007,Cardiff
568589,Lab 22,"Lab 22 Ltd, 22 - 23 Caroline Street, Cathays, Cardiff, Cardiff",CF10 1FF,318398,176089,51.47785,-3.176408,Cardiff
568679,Llandaff Institute,"10 High Street, Llandaff, Cardiff, Cardiff",CF5 2DZ,315460,177950,51.494148,-3.219151,Cardiff
568680,Llandaff North Rugby Sports & Social Club,"42 Radyr Road, Llandaff North, Cardiff, Cardiff",CF14 2FU,314641,179386,51.506942,-3.231293,Cardiff
568682,Llandaff RFC,"Llandaff Rugby Football Club Western Avenue, Llandaff, Cardiff, Cardiff",CF5 2AZ,315891,178046,51.495075,-3.212966,Cardiff
568683,Llandaff Rowing Club,"The Boat House Bridge Road, Llandaff, Cardiff, Cardiff",CF5 2PT,315155,178289,51.497149,-3.223624,Cardiff
568694,Llanishen RFC,"1 Ty Glas Avenue, Llanishen, Cardiff, Cardiff",CF14 5DX,317820,181575,51.527083,-3.186024,Cardiff
568702,Llanrumney RBL Club Ltd,"The Royal British Legion British Legion Drive, Llanrumney, Cardiff, Cardiff",CF3 4BN,321513,179666,51.510448,-3.132361,Cardiff
568719,Lounge94,"93-94 St. Mary Street, Cardiff",CF10 1DX,318257,176169,51.478554,-3.178471,Cardiff
568741,Lyndon Social Club,"109 - 111 Clare Road, Grangetown, Cardiff, Cardiff",CF11 6QR,317697,175445,51.471958,-3.18635,Cardiff
568749,Mackintosh Hotel,"Mackintosh Hotel Mundy Place, Cathays, Cardiff, Cardiff",CF24 4BZ,318278,177573,51.491182,-3.17848,Cardiff
568751,Mad Dog Brewery Co,"Nisa Local, 17 - 19 Castle Street, Cathays, Cardiff, Cardiff",CF10 1BS,318064,176437,51.48093,-3.181298,Cardiff
568763,Main Stage,"11 Windsor Place, Cathays, Cardiff, Cardiff",CF10 3BY,318590,176762,51.483929,-3.1738,Cardiff
568771,Maltster's Arms Hotel,"75 Merthyr Road, Whitchurch, Cardiff, Cardiff",CF14 1DD,315592,179904,51.511742,-3.217718,Cardiff
568810,Marys,"89 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1DW,318278,176100,51.477932,-3.178154,Cardiff
568818,Master Gunner,"The Master Gunner Hotel Gabalfa Avenue, Llandaff North, Cardiff, Cardiff",CF14 2RU,315791,178730,51.501209,-3.21457,Cardiff
568855,Melrose Inn,"Melrose Inn Vaindre Lane, Trowbridge, Cardiff, Cardiff",CF3 2UZ,324437,182148,51.533161,-3.090783,Cardiff
568863,Metros,"Metros Bakers Row, Cathays, Cardiff, Cardiff",CF10 1AL,318306,176234,51.479141,-3.177781,Cardiff
568881,Miller & Carter Cardiff,"Unit 3, 9 - 11 The Hayes, Cathays, Cardiff, Cardiff",CF10 1AH,318417,176319,51.479922,-3.1762,Cardiff
568914,Monkstone Inn,"Monkstone Inn, 902 Newport Road, Rumney, Cardiff, Cardiff",CF3 4LL,322078,179985,51.513403,-3.124292,Cardiff
569028,Newbridge Inn,"Abergele Road Rumney, Cardiff",CF3 1RR,322916,180373,51.517001,-3.112299,Cardiff
569057,North Star,"North Star, 131 North Road, Mynachdy, Cardiff, Cardiff",CF14 3AE,317269,178363,51.49813,-3.193192,Cardiff
569062,NQ64,"60 - 62 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1FE,318382,176032,51.477337,-3.176626,Cardiff
569090,Old Arcade,"The Old Arcade, 14 - 15 Church Street, Cathays, Cardiff, Cardiff",CF10 1BG,318205,176393,51.480555,-3.179257,Cardiff
569091,Old Havana,"6 High Street, Cathays, Cardiff, Cardiff",CF10 1AW,318159,176432,51.4809,-3.179929,Cardiff
569092,Old Illtydians Rfc,"1 Splott Road, Splott, Cardiff, Cardiff",CF24 1HA,319946,176831,51.484737,-3.154294,Cardiff
569093,Old Market Tavern,"20 - 21 Trinity Street, Cathays, Cardiff, Cardiff",CF10 1BH,318252,176377,51.480419,-3.178577,Cardiff
569113,O'Neills,"84 - 86 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1DW,318278,176100,51.477932,-3.178154,Cardiff
569130,Owain Glyndwr,"The Owain Glyndwr, 10 St John Street, Cathays, Cardiff, Cardiff",CF10 1GL,318235,176444,51.481018,-3.178852,Cardiff
569135,Packet Hotel,"The Packet, 95 Bute Street, Butetown, Cardiff, Cardiff",CF10 5AB,319150,174591,51.464492,-3.165239,Cardiff
569159,Park Conservative Club,"Park Conservative Club, 217 City Road, Roath, Cardiff, Cardiff",CF24 3JD,318768,177637,51.491819,-3.171453,Cardiff
569188,Pear Tree,"The Pear Tree Cafe Bar, The Globe Centre Wellfield Road, Roath, Cardiff, Cardiff",CF24 3PE,319190,177899,51.494244,-3.165425,Cardiff
569192,Pen & Wig,"The Pen & Wig, 1 Park Grove, Cathays, Cardiff, Cardiff",CF10 3BJ,318506,177003,51.486082,-3.175065,Cardiff
569205,Pentyrch Rfc,"Pentyrch R F C Penuel Road, Pentyrch, Cardiff, Cardiff",CF15 9QJ,309978,181675,51.526775,-3.299047,Cardiff
569228,Pineapple Inn,"Pineapple Inn, 39 Station Road, Llandaff North, Cardiff, Cardiff",CF14 2FB,314842,179079,51.504212,-3.228323,Cardiff
569234,Pitch,"3 Mill Lane, Cathays, Cardiff, Cardiff",CF10 1FL,318424,176053,51.477531,-3.176026,Cardiff
569260,Play at Pins,"9 - 11 The Hayes, Cathays, Cardiff, Cardiff",CF10 1AH,318371,176257,51.479359,-3.176836,Cardiff
569262,Playhouse Gentlemens Club,"Playhouse Gentlemans Club, 32 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1AB,318301,176186,51.478708,-3.177842,Cardiff
569266,Plymouth Arms Hotel,"Plymouth Arms Crofft-y-genau Road, St Fagans, Cardiff, Cardiff",CF5 6DU,312022,177331,51.488058,-3.268506,Cardiff
569267,Poachers Arms,"Poachers Arms Church Lane, Old St Mellons, Cardiff, Cardiff",CF3 5UP,322875,181325,51.525551,-3.113103,Cardiff
569280,Popworld,"Popworld, 96 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1DX,318242,176183,51.478672,-3.178676,Cardiff
569290,Powerleague Fives Limited,"Powerleague Cardiff Manor Way, Whitchurch, Cardiff, Cardiff",CF14 1RF,316015,180182,51.514304,-3.21169,Cardiff
569314,Pryzm and Steinbeck,"Pryzm Park Place, Cathays, Cardiff, Cardiff",CF10 3AD,318431,176674,51.483124,-3.176069,Cardiff
569316,PULSE,"3 Churchill Way, Cathays, Cardiff, Cardiff",CF10 2HD,318668,176558,51.482105,-3.17263,Cardiff
569334,Queens Vaults,"The Queens Vaults, 29 Westgate Street, Cathays, Cardiff, Cardiff",CF10 1EH,318208,176193,51.478757,-3.179168,Cardiff
569344,Radyr Golf Club,"Radyr Golf Club Drysgol Road, Radyr, Cardiff, Cardiff",CF15 8BS,312797,180536,51.516988,-3.258154,Cardiff
569349,Radyr Tap,"Blain Builders, 1A Station Road, Radyr, Cardiff, Cardiff",CF15 8AA,313343,180349,51.515392,-3.250227,Cardiff
569350,Railway Inn,"The Railway Hotel Ely Road, Fairwater, Cardiff, Cardiff",CF5 3AB,314713,177035,51.48581,-3.229686,Cardiff
569372,Retreat Hotel,"The Retreat Public House Maelfa, Pentwyn, Cardiff, Cardiff",CF23 9PL,320092,179997,51.513233,-3.152908,Cardiff
569383,Rhiwbina Recreation Club,"Rhiwbina Recreation Club Lon-y-dail, Rhiwbina, Cardiff, Cardiff",CF14 6EA,315722,181221,51.523591,-3.21616,Cardiff
569388,Rhymney River Motor Boat Sail & Angling Club,"Rhymney River Motor Boat Sail & Angling Club Rover Way, Splott, Cardiff, Cardiff",CF24 2RX,321858,176775,51.484509,-3.12675,Cardiff
569398,Riverside Conservative Club,"56 Neville Street, Riverside, Cardiff, Cardiff",CF11 6LS,317475,176266,51.479307,-3.189737,Cardiff
569404,Roath Conservative Club,"Roath Conservative Club, 7 - 11 Cyril Crescent, Roath, Cardiff, Cardiff",CF24 1DQ,319686,177156,51.487626,-3.158124,Cardiff
569407,Roath Sports and Social Club,"124 - 126 Broadway, Adamsdown, Cardiff, Cardiff",CF24 1NL,320104,177310,51.489071,-3.152126,Cardiff
569408,Robin Hood,"The Robin Hood Hotel, 16 Severn Grove, Riverside, Cardiff, Cardiff",CF11 9EN,316744,176951,51.485358,-3.200423,Cardiff
569425,Royal Exchange,"The Royal Exchange Hotel Ty-mawr Road, Llandaff North, Cardiff, Cardiff",CF14 2FQ,314658,179562,51.508518,-3.231093,Cardiff
569426,Royal Oak,"Royal Oak, 17 Merthyr Road, Whitchurch, Cardiff, Cardiff",CF14 1DA,315476,180040,51.512938,-3.219421,Cardiff
569427,Royal Oak Pub,"Royal Oak Hotel, 200 Broadway, Adamsdown, Cardiff, Cardiff",CF24 1QJ,320188,177430,51.490161,-3.150943,Cardiff
569432,Rummer Tavern,"Rummer Tavern, 14 Duke Street, Cathays, Cardiff, Cardiff",CF10 1AY,318184,176469,51.481235,-3.179592,Cardiff
569433,Rumney Conservative Club Ltd,"Rumney Conservative Club, 633 Newport Road, Rumney, Cardiff, Cardiff",CF3 4FB,321057,178910,51.503588,-3.138761,Cardiff
569439,Rumney R.F.C.,"Rumney R F C Hartland Road, Llanrumney, Cardiff, Cardiff",CF3 4JL,321403,180337,51.516473,-3.134095,Cardiff
569446,Sai La Vie,"177 Clare Road, Grangetown, Cardiff, Cardiff",CF11 6QS,317705,175320,51.470837,-3.186206,Cardiff
569574,Slug & Lettuce Cardiff Central,"84 - 86 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1DW,318278,176100,51.477932,-3.178154,Cardiff
569631,Splott Conservative Club,"Splott Conservative Club, 32 - 36 Habershon Street, Splott, Cardiff, Cardiff",CF24 2DX,320128,176422,51.481091,-3.151578,Cardiff
569642,St Albans Rugby Football Sports & Social Club,"St Albans Athletic And Social Club, Tremorfa Park Whitaker Road, Splott, Cardiff, Cardiff",CF24 2RN,321370,177362,51.489723,-3.133907,Cardiff
569670,St Josephs Catholic Social Club,"29 Whitchurch Road, Gabalfa, Cardiff, Cardiff",CF14 3JN,317515,178775,51.501869,-3.189749,Cardiff
569702,St. Peters Rugby Football Club Ltd.,"St Peters Rfc Minster Road, Roath, Cardiff, Cardiff",CF23 5AS,320131,177662,51.492238,-3.151816,Cardiff
569819,Tavern Treggana,"160 - 162 Cowbridge Road East, Riverside, Cardiff, Cardiff",CF11 9ND,316769,176531,51.481586,-3.199964,Cardiff
569837,Ten Mill Lane,"10 - 11 Mill Lane, Cathays, Cardiff, Cardiff",CF10 1FL,318424,176053,51.47753,-3.176026,Cardiff
569875,The Alchemist,"117 - 118 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1DY,318163,176333,51.480011,-3.17986,Cardiff
569877,The Andrew Buchan,"29 Albany Road, Roath, Cardiff, Cardiff",CF24 3LH,318800,177756,51.492903,-3.171005,Cardiff
569878,The Aneurin Bevan,"Aneurin Bevan Caerphilly Road, Heath, Cardiff, Cardiff",CF14 4AD,316818,179594,51.509128,-3.199981,Cardiff
569882,The Arcade Vaults,"27 - 31 High Street Arcade, Cathays, Cardiff, Cardiff",CF10 1BB,318221,176448,51.481054,-3.179037,Cardiff
569899,The Black Griffin Inn,"The Black Griffin Inn Church Road, Lisvane, Cardiff, Cardiff",CF14 0SJ,319113,183055,51.540565,-3.167715,Cardiff
569900,The Bootlegger,"Unit 5 Womanby Street, Cathays, Cardiff, Cardiff",CF10 1BR,318063,176377,51.480392,-3.18131,Cardiff
569911,The Cambrian Tap,"51 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1AD,318329,176114,51.478073,-3.177423,Cardiff
569912,The Canton,"6 Llandaff Road, Riverside, Cardiff, Cardiff",CF11 9NJ,316630,176621,51.482376,-3.201987,Cardiff
569913,The Cardiff and County Club,"Cardiff And County Club Westgate Street, Cathays, Cardiff, Cardiff",CF10 1DA,318115,176230,51.479077,-3.180515,Cardiff
569920,The Central Bar,"Central Bar, 39 Windsor Place, Cathays, Cardiff, Cardiff",CF10 3BW,318657,176698,51.483362,-3.17282,Cardiff
569924,The Church Inn,"The Church Inn Newport Road, Old St Mellons, Cardiff, Cardiff",CF3 5UN,322898,181261,51.524979,-3.11276,Cardiff
569955,The Cornerhouse,"The Corner House, 25 Caroline Street, Cathays, Cardiff, Cardiff",CF10 1FF,318398,176089,51.47785,-3.176408,Cardiff
569957,The Cottage,"Cardiff Cottage, 25 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1AA,318278,176230,51.4791,-3.178183,Cardiff
569960,The Cricketers,"Managers Flat, The Cricketers, 66 Cathedral Road, Pontcanna, Cardiff, Cardiff",CF11 9LL,317231,176951,51.485428,-3.193411,Cardiff
569963,The Deri Inn,"Deri Inn Heol-y-deri, Rhiwbina, Cardiff, Cardiff",CF14 6UH,315583,181652,51.527444,-3.218266,Cardiff
569964,The Discovery,"Discovery Inn Celyn Avenue, Cyncoed, Cardiff, Cardiff",CF23 6FH,318967,180178,51.514698,-3.169158,Cardiff
569965,The Dock,"Unit 1 And U1, Mermaid Quay Stuart Street, Butetown, Cardiff, Cardiff",CF10 5BZ,319140,174479,51.463482,-3.165372,Cardiff
569970,The Ernest Willows,"The Ernest Willows, 2 - 12 City Road, Roath, Cardiff, Cardiff",CF24 3DL,319150,177018,51.486309,-3.165795,Cardiff
569972,The Fairwater Pub,"Fairwater Hotel St Fagans Road, Fairwater, Cardiff, Cardiff",CF5 3AH,314013,177424,51.4892,-3.23986,Cardiff
569976,The Flute and Tankard,"4 Windsor Place, Cathays, Cardiff, Cardiff",CF10 3BX,318631,176678,51.483177,-3.173191,Cardiff
569978,The Four Elms,"1 Elm Street, Roath, Cardiff, Cardiff",CF24 3QR,319445,177204,51.488033,-3.161591,Cardiff
569988,The Gate Keeper,"The Gatekeeper, 9 Westgate Street, Cathays, Cardiff, Cardiff",CF10 1DD,318070,176329,51.47996,-3.181186,Cardiff
569990,The Glassworks,"4 Wharton Street, Cathays, Cardiff, Cardiff",CF10 1AG,318298,176263,51.479401,-3.177903,Cardiff
569991,The Globe,"125 Albany Road, Roath, Cardiff, Cardiff",CF24 3NS,319216,177909,51.494328,-3.165064,Cardiff
569994,The Grange,"134 Penarth Road, Grangetown, Cardiff, Cardiff",CF11 6NJ,317628,175195,51.469704,-3.187285,Cardiff
570017,The Hollybush Public House,"Hollybush Inn Glyn Coed Road, Pentwyn, Cardiff, Cardiff",CF23 7DX,319962,181245,51.524424,-3.155064,Cardiff
570025,The Kings Castle,"Kings Castle, 74 Cowbridge Road East, Riverside, Cardiff, Cardiff",CF11 9DU,317106,176516,51.481503,-3.195095,Cardiff
570027,The Lansdowne Public House,"The Lansdowne, 71 Beda Road, Canton, Cardiff, Cardiff",CF5 1LX,316266,176318,51.479599,-3.207158,Cardiff
570032,The Lewis Arms,"Lewis Arms Heol Goch, Pentyrch, Cardiff, Cardiff",CF15 9PN,310165,182197,51.531506,-3.296485,Cardiff
570033,The lewis arms,"Lewis Arms, 1 Mill Road, Tongwynlais, Cardiff, Cardiff",CF15 7JP,313341,182302,51.532947,-3.250737,Cardiff
570037,The Live Lounge,"Unit 9, Queenswest Queen Street, Cathays, Cardiff, Cardiff",CF10 2AQ,318296,176564,51.482113,-3.177988,Cardiff
570055,The New Conway,"Conway Hotel, 58 Conway Road, Pontcanna, Cardiff, Cardiff",CF11 9NW,316505,177292,51.488388,-3.203945,Cardiff
570056,The New Fleur Sports And Social Club,"Fleurs Social Club Portmanmoor Road, Splott, Cardiff, Cardiff",CF24 5FX,320117,176335,51.480309,-3.151717,Cardiff
570057,The New Inn,"67 Caerphilly Road, Heath, Cardiff, Cardiff",CF14 4AE,316819,179764,51.510658,-3.200008,Cardiff
570058,The New Penn,"204 Brynfedw, Pentwyn, Cardiff, Cardiff",CF23 9PW,319906,180501,51.51773,-3.155699,Cardiff
570060,The Old Cottage,"The Old Cottage Cherry Orchard Road, Lisvane, Cardiff, Cardiff",CF14 0UE,317827,183586,51.545162,-3.186379,Cardiff
570067,The Packet,"The Packet, 95 Bute Street, Butetown, Cardiff, Cardiff",CF10 5AB,319150,174591,51.464492,-3.165239,Cardiff
570068,The Pantmawr Inn,"The Pantmawr Inn Tyla Teg, Rhiwbina, Cardiff, Cardiff",CF14 7TL,314836,181904,51.529597,-3.229093,Cardiff
570069,The Pendragon,"The Pendragon Excalibur Drive, Llanishen, Cardiff, Cardiff",CF14 9BB,317249,182767,51.537706,-3.194533,Cardiff
570071,The Penylan Bowling Club,"Penylan Bowling & Lawn Tennis Club Marlborough Road, Roath, Cardiff, Cardiff",CF23 5BU,319651,177879,51.494122,-3.158778,Cardiff
570079,The Plough,"1 Merthyr Road, Whitchurch, Cardiff, Cardiff",CF14 1DA,315476,180040,51.512939,-3.219422,Cardiff
570081,The Poachers Arms,"Poachers Arms Church Lane, Old St Mellons, Cardiff, Cardiff",CF3 5UP,322875,181325,51.525551,-3.113103,Cardiff
